province;red;green;blue;name;x
932;228;90;83;Province_932;x
933;197;202;83;Province_933;x
934;246;154;67;Province_934;x
935;119;218;83;Province_935;x
936;200;202;83;Province_936;x
937;233;122;83;Province_937;x
938;122;218;83;Province_938;x
939;203;186;67;Province_939;x
940;92;202;163;Province_940;x
941;221;218;83;Province_941;x
942;238;170;83;Province_942;x
943;127;218;83;Province_943;x
944;208;219;83;Province_944;x
945;225;107;83;Province_945;x
946;210;219;99;Province_946;x
947;211;171;83;Province_947;x
948;100;219;163;Province_948;x
949;213;219;99;Province_949;x
950;230;139;51;Province_950;x
951;135;235;99;Province_951;x
952;216;203;83;Province_952;x
953;105;219;163;Province_953;x
954;234;235;51;Province_954;x
955;219;155;83;Province_955;x
956;140;235;99;Province_956;x
957;237;235;51;Province_957;x
958;238;123;51;Province_958;x
959;143;235;99;Province_959;x
960;224;188;35;Province_960;x
961;97;140;115;Province_961;x
962;146;236;51;Province_962;x
963;227;156;51;Province_963;x
964;68;172;115;Province_964;x
965;229;220;35;Province_965;x
966;230;92;67;Province_966;x
967;151;236;67;Province_967;x
968;232;172;51;Province_968;x
969;73;172;115;Province_969;x
970;170;252;67;Province_970;x
971;235;140;67;Province_971;x
972;76;172;115;Province_972;x
973;237;204;51;Province_973;x
974;126;156;131;Province_974;x
975;175;252;67;Province_975;x
976;224;173;67;Province_976;x
977;65;189;115;Province_977;x
978;242;237;51;Province_978;x
979;227;109;67;Province_979;x
980;84;189;51;Province_980;x
981;245;173;51;Province_981;x
982;54;173;131;Province_982;x
983;167;189;83;Province_983;x
984;232;157;83;Province_984;x
985;89;189;67;Province_985;x
986;250;205;67;Province_986;x
987;75;173;147;Province_987;x
988;188;189;83;Province_988;x
989;253;157;67;Province_989;x
990;94;189;67;Province_990;x
991;191;189;83;Province_991;x
992;224;126;83;Province_992;x
993;81;206;67;Province_993;x
994;194;190;67;Province_994;x
995;67;174;147;Province_995;x
996;180;206;99;Province_996;x
997;229;174;99;Province_997;x
998;102;206;67;Province_998;x
999;215;222;67;Province_999;x
1000;232;94;51;Province_1000;x
1001;185;206;51;Province_1001;x
1002;218;174;83;Province_1002;x
1003;91;190;163;Province_1003;x
1004;204;206;51;Province_1004;x
1005;237;142;51;Province_1005;x
1006;110;206;83;Province_1006;x
1007;223;206;83;Province_1007;x
1008;80;191;163;Province_1008;x
1009;193;223;51;Province_1009;x
1010;226;191;51;Province_1010;x
1011;99;223;83;Province_1011;x
1012;196;223;51;Province_1012;x
1013;229;111;51;Province_1013;x
1014;118;223;83;Province_1014;x
1015;231;191;83;Province_1015;x
1016;104;207;179;Province_1016;x
1017;201;223;67;Province_1017;x
1018;234;159;67;Province_1018;x
1019;123;223;99;Province_1019;x
1020;236;223;35;Province_1020;x
1021;237;95;67;Province_1021;x
1022;222;223;67;Province_1022;x
1023;239;159;35;Province_1023;x
1024;112;224;100;Province_1024;x
1025;209;224;68;Province_1025;x
1026;226;112;68;Province_1026;x
1027;115;224;100;Province_1027;x
1028;228;192;52;Province_1028;x
1029;101;208;132;Province_1029;x
1030;214;224;84;Province_1030;x
1031;231;160;84;Province_1031;x
1032;136;224;116;Province_1032;x
1033;249;224;52;Province_1033;x
1034;234;96;84;Province_1034;x
1035;235;224;84;Province_1035;x
1036;252;160;52;Province_1036;x
1037;125;208;132;Province_1037;x
1038;238;224;84;Province_1038;x
1039;239;128;84;Province_1039;x
1040;48;161;116;Province_1040;x
1041;241;193;52;Province_1041;x
1042;114;129;132;Province_1042;x
1043;147;241;84;Province_1043;x
1044;244;145;68;Province_1044;x
1045;69;161;116;Province_1045;x
1046;150;241;100;Province_1046;x
1047;231;113;100;Province_1047;x
1048;72;161;132;Province_1048;x
1049;201;177;68;Province_1049;x
1050;58;145;148;Province_1050;x
1051;171;177;52;Province_1051;x
1052;236;145;52;Province_1052;x
1053;77;161;52;Province_1053;x
1054;222;209;68;Province_1054;x
1055;239;81;52;Province_1055;x
1056;160;178;52;Province_1056;x
1057;209;162;68;Province_1057;x
1058;66;178;68;Province_1058;x
1059;163;178;52;Province_1059;x
1060;228;130;52;Province_1060;x
1061;85;178;68;Province_1061;x
1062;214;194;84;Province_1062;x
1063;71;162;164;Province_1063;x
1064;168;194;68;Province_1064;x
1065;233;162;68;Province_1065;x
1066;90;178;68;Province_1066;x
1067;219;226;84;Province_1067;x
1068;236;98;68;Province_1068;x
1069;93;178;68;Province_1069;x
1070;238;178;84;Province_1070;x
1071;95;162;164;Province_1071;x
1072;176;195;68;Province_1072;x
1073;225;147;68;Province_1073;x
1074;82;195;84;Province_1074;x
1075;227;211;84;Province_1075;x
1076;228;83;68;Province_1076;x
1077;181;195;68;Province_1077;x
1078;230;147;100;Province_1078;x
1079;103;195;84;Province_1079;x
1080;184;211;84;Province_1080;x
1081;233;115;84;Province_1081;x
1082;106;195;84;Province_1082;x
1083;235;179;36;Province_1083;x
1084;92;179;116;Province_1084;x
1085;205;211;84;Province_1085;x
1086;238;163;84;Province_1086;x
1087;111;195;100;Province_1087;x
1088;240;212;52;Province_1088;x
1089;225;100;84;Province_1089;x
1090;194;212;84;Province_1090;x
1091;243;164;52;Province_1091;x
1092;100;196;132;Province_1092;x
1093;197;212;84;Province_1093;x
1094;230;132;84;Province_1094;x
1095;119;212;100;Province_1095;x
1096;248;196;52;Province_1096;x
1097;105;196;132;Province_1097;x
1098;218;228;100;Province_1098;x
1099;235;180;100;Province_1099;x
1100;124;212;100;Province_1100;x
1101;221;228;52;Province_1101;x
1102;238;116;52;Province_1102;x
1103;127;212;116;Province_1103;x
1104;192;181;68;Province_1104;x
1105;113;197;148;Province_1105;x
1106;210;229;52;Province_1106;x
1107;227;149;52;Province_1107;x
1108;132;229;116;Province_1108;x
1109;213;213;68;Province_1109;x
1110;230;85;52;Province_1110;x
1111;215;245;52;Province_1111;x
1112;216;165;68;Province_1112;x
1113;137;229;116;Province_1113;x
1114;234;245;68;Province_1114;x
1115;235;133;68;Province_1115;x
1116;140;229;116;Province_1116;x
1117;221;197;68;Province_1117;x
1118;142;213;148;Province_1118;x
1119;239;245;68;Province_1119;x
1120;224;166;68;Province_1120;x
1121;49;166;52;Province_1121;x
1122;210;230;84;Province_1122;x
1123;227;102;68;Province_1123;x
1124;68;166;68;Province_1124;x
1125;229;166;84;Province_1125;x
1126;70;150;164;Province_1126;x
1127;151;182;68;Province_1127;x
1128;232;150;68;Province_1128;x
1129;73;166;68;Province_1129;x
1130;234;198;84;Province_1130;x
1131;75;150;164;Province_1131;x
1132;172;198;84;Province_1132;x
1133;237;150;84;Province_1133;x
1134;78;166;68;Province_1134;x
1135;175;198;84;Province_1135;x
1136;224;119;84;Province_1136;x
1137;65;183;68;Province_1137;x
1138;226;183;100;Province_1138;x
1139;67;151;180;Province_1139;x
1140;164;199;84;Province_1140;x
1141;229;151;84;Province_1141;x
1142;86;183;84;Province_1142;x
1143;247;215;36;Province_1143;x
1144;232;87;84;Province_1144;x
1145;169;199;84;Province_1145;x
1146;250;167;36;Province_1146;x
1147;91;183;84;Province_1147;x
1148;188;215;100;Province_1148;x
1149;237;135;100;Province_1149;x
1150;94;183;84;Province_1150;x
1151;255;199;52;Province_1151;x
1152;80;168;132;Province_1152;x
1153;177;216;52;Province_1153;x
1154;226;168;52;Province_1154;x
1155;83;200;84;Province_1155;x
1156;180;216;52;Province_1156;x
1157;229;104;52;Province_1157;x
1158;102;200;100;Province_1158;x
1159;199;184;52;Province_1159;x
1160;104;184;132;Province_1160;x
1161;185;216;52;Province_1161;x
1162;234;152;52;Province_1162;x
1163;107;200;100;Province_1163;x
1164;220;216;68;Province_1164;x
1165;237;88;68;Province_1165;x
1166;206;232;68;Province_1166;x
1167;223;152;68;Province_1167;x
1168;96;217;100;Province_1168;x
1169;193;233;68;Province_1169;x
1170;226;121;68;Province_1170;x
1171;99;217;100;Province_1171;x
1172;212;185;68;Province_1172;x
1173;117;201;148;Province_1173;x
1174;198;233;68;Province_1174;x
1175;231;169;68;Province_1175;x
1176;120;217;116;Province_1176;x
1177;217;217;68;Province_1177;x
1178;234;105;68;Province_1178;x
1179;219;233;68;Province_1179;x
1180;236;169;84;Province_1180;x
1181;125;201;164;Province_1181;x
1182;222;249;84;Province_1182;x
1183;239;137;84;Province_1183;x
1184;112;234;116;Province_1184;x
1185;225;202;84;Province_1185;x
1186;114;202;164;Province_1186;x
1187;211;250;84;Province_1187;x
1188;228;154;84;Province_1188;x
1189;133;234;132;Province_1189;x
1190;214;186;84;Province_1190;x
1191;231;122;84;Province_1191;x
1192;136;234;52;Province_1192;x
1193;233;186;84;Province_1193;x
1194;74;218;164;Province_1194;x
1195;235;186;84;Province_1195;x
1196;236;154;100;Province_1196;x
1197;141;234;68;Province_1197;x
1198;254;218;100;Province_1198;x
1199;239;90;100;Province_1199;x
1200;144;187;52;Province_1200;x
1201;241;171;36;Province_1201;x
1202;50;171;68;Province_1202;x
1203;147;203;52;Province_1203;x
1204;228;139;52;Province_1204;x
1205;69;171;68;Province_1205;x
1206;246;203;36;Province_1206;x
1207;71;155;116;Province_1207;x
1208;152;203;52;Province_1208;x
1209;233;171;52;Province_1209;x
1210;74;171;84;Province_1210;x
1211;203;235;52;Province_1211;x
1212;236;107;52;Province_1212;x
1213;77;171;84;Province_1213;x
1214;206;171;52;Province_1214;x
1215;95;155;132;Province_1215;x
1216;160;204;68;Province_1216;x
1217;225;156;68;Province_1217;x
1218;66;188;84;Province_1218;x
1219;211;220;52;Province_1219;x
1220;228;92;68;Province_1220;x
1221;165;220;68;Province_1221;x
1222;214;156;52;Province_1222;x
1223;87;188;84;Province_1223;x
1224;168;220;68;Province_1224;x
1225;233;124;68;Province_1225;x
1226;90;188;100;Province_1226;x
1227;219;188;68;Province_1227;x
1228;108;172;148;Province_1228;x
1229;189;220;68;Province_1229;x
1230;238;172;84;Province_1230;x
1231;95;188;100;Province_1231;x
1232;208;221;68;Province_1232;x
1233;225;109;84;Province_1233;x
1234;178;237;84;Province_1234;x
1235;227;173;68;Province_1235;x
1236;100;189;148;Province_1236;x
1237;181;237;84;Province_1237;x
1238;230;141;84;Province_1238;x
1239;103;205;100;Province_1239;x
1240;232;205;84;Province_1240;x
1241;105;189;164;Province_1241;x
1242;202;237;84;Province_1242;x
1243;235;189;84;Province_1243;x
1244;108;205;116;Province_1244;x
1245;205;237;84;Province_1245;x
1246;238;109;100;Province_1246;x
1247;111;205;116;Province_1247;x
1248;224;190;84;Province_1248;x
1249;113;190;164;Province_1249;x
1250;194;254;52;Province_1250;x
1251;227;158;52;Province_1251;x
1252;116;222;116;Province_1252;x
1253;245;222;84;Province_1253;x
1254;230;94;52;Province_1254;x
1255;199;254;52;Province_1255;x
1256;248;174;100;Province_1256;x
1257;121;222;116;Province_1257;x
1258;218;254;52;Province_1258;x
1259;235;126;52;Province_1259;x
1260;124;222;52;Province_1260;x
1261;253;206;36;Province_1261;x
1262;62;206;116;Province_1262;x
1263;223;190;52;Province_1263;x
1264;224;175;68;Province_1264;x
1265;113;239;68;Province_1265;x
1266;194;239;36;Province_1266;x
1267;227;111;68;Province_1267;x
1268;132;239;68;Province_1268;x
1269;197;175;52;Province_1269;x
1270;70;223;132;Province_1270;x
1271;215;191;68;Province_1271;x
1272;232;143;68;Province_1272;x
1273;137;239;68;Province_1273;x
1274;218;207;52;Province_1274;x
1275;75;223;132;Province_1275;x
1276;236;207;68;Province_1276;x
1277;221;159;52;Province_1277;x
1278;142;239;68;Province_1278;x
1279;239;207;68;Province_1279;x
1280;224;112;85;Province_1280;x
1281;49;160;85;Province_1281;x
1282;210;176;53;Province_1282;x
1283;83;128;133;Province_1283;x
1284;148;192;85;Province_1284;x
1285;229;144;85;Province_1285;x
1286;70;160;85;Province_1286;x
1287;215;208;69;Province_1287;x
1288;232;80;85;Province_1288;x
1289;153;208;85;Province_1289;x
1290;234;160;69;Province_1290;x
1291;75;160;85;Province_1291;x
1292;172;208;85;Province_1292;x
1293;237;128;85;Province_1293;x
1294;78;160;85;Province_1294;x
1295;239;192;69;Province_1295;x
1296;96;145;149;Province_1296;x
1297;161;209;101;Province_1297;x
1298;226;161;101;Province_1298;x
1299;67;177;101;Province_1299;x
1300;164;209;53;Province_1300;x
1301;229;97;53;Province_1301;x
1302;86;177;101;Province_1302;x
1303;231;177;85;Province_1303;x
1304;104;161;165;Province_1304;x
1305;169;225;53;Province_1305;x
1306;234;145;53;Province_1306;x
1307;91;177;101;Province_1307;x
1308;252;209;85;Province_1308;x
1309;237;81;53;Province_1309;x
1310;190;225;53;Province_1310;x
1311;255;145;85;Province_1311;x
1312;80;194;117;Province_1312;x
1313;177;226;53;Province_1313;x
1314;226;114;69;Province_1314;x
1315;83;194;117;Province_1315;x
1316;244;178;101;Province_1316;x
1317;117;178;181;Province_1317;x
1318;182;226;69;Province_1318;x
1319;231;162;69;Province_1319;x
1320;104;194;117;Province_1320;x
1321;201;210;37;Province_1321;x
1322;234;98;69;Province_1322;x
1323;203;242;69;Province_1323;x
1324;204;162;37;Province_1324;x
1325;125;178;117;Province_1325;x
1326;206;242;69;Province_1326;x
1327;239;130;69;Province_1327;x
1328;96;211;133;Province_1328;x
1329;209;195;53;Province_1329;x
1330;50;179;133;Province_1330;x
1331;195;179;85;Province_1331;x
1332;228;179;85;Province_1332;x
1333;117;211;53;Province_1333;x
1334;198;179;85;Province_1334;x
1335;231;115;85;Province_1335;x
1336;120;211;69;Province_1336;x
1337;217;179;53;Province_1337;x
1338;74;195;133;Province_1338;x
1339;219;179;85;Province_1339;x
1340;236;147;85;Province_1340;x
1341;125;211;69;Province_1341;x
1342;222;211;53;Province_1342;x
1343;239;83;85;Province_1343;x
1344;208;196;85;Province_1344;x
1345;225;164;69;Province_1345;x
1346;114;228;69;Province_1346;x
1347;211;196;101;Province_1347;x
1348;228;132;101;Province_1348;x
1349;133;228;69;Province_1349;x
1350;230;196;69;Province_1350;x
1351;87;212;149;Province_1351;x
1352;216;196;53;Province_1352;x
1353;233;164;53;Province_1353;x
1354;138;228;85;Province_1354;x
1355;235;228;69;Province_1355;x
1356;236;100;53;Province_1356;x
1357;141;228;85;Province_1357;x
1358;238;164;69;Province_1358;x
1359;95;212;149;Province_1359;x
1360;144;213;53;Province_1360;x
1361;225;149;53;Province_1361;x
1362;50;165;85;Province_1362;x
1363;243;197;85;Province_1363;x
1364;84;149;165;Province_1364;x
1365;149;213;69;Province_1365;x
1366;246;149;85;Province_1366;x
1367;71;165;101;Province_1367;x
1368;152;213;69;Province_1368;x
1369;233;117;69;Province_1369;x
1370;74;165;101;Province_1370;x
1371;251;181;85;Province_1371;x
1372;108;149;165;Province_1372;x
1373;173;213;69;Province_1373;x
1374;238;165;69;Province_1374;x
1375;79;165;101;Province_1375;x
1376;192;214;101;Province_1376;x
1377;225;86;69;Province_1377;x
1378;162;230;69;Province_1378;x
1379;195;166;101;Province_1379;x
1380;84;182;101;Province_1380;x
1381;165;230;85;Province_1381;x
1382;230;134;85;Province_1382;x
1383;87;182;117;Province_1383;x
1384;216;198;37;Province_1384;x
1385;121;166;117;Province_1385;x
1386;186;230;85;Province_1386;x
1387;235;166;85;Province_1387;x
1388;92;182;117;Province_1388;x
1389;189;230;85;Province_1389;x
1390;238;102;85;Province_1390;x
1391;95;182;117;Province_1391;x
1392;208;183;53;Province_1392;x
1393;113;167;133;Province_1393;x
1394;178;247;85;Province_1394;x
1395;227;151;85;Province_1395;x
1396;100;199;117;Province_1396;x
1397;213;215;53;Province_1397;x
1398;230;87;101;Province_1398;x
1399;183;247;101;Province_1399;x
1400;232;151;53;Province_1400;x
1401;105;199;53;Province_1401;x
1402;202;183;53;Province_1402;x
1403;235;119;53;Province_1403;x
1404;108;199;69;Province_1404;x
1405;237;183;69;Province_1405;x
1406;78;183;149;Province_1406;x
1407;207;183;53;Province_1407;x
1408;224;168;53;Province_1408;x
1409;97;216;69;Province_1409;x
1410;226;232;69;Province_1410;x
1411;227;104;53;Province_1411;x
1412;196;200;53;Province_1412;x
1413;229;168;69;Province_1413;x
1414;70;200;149;Province_1414;x
1415;199;200;69;Province_1415;x
1416;232;136;69;Province_1416;x
1417;121;216;69;Province_1417;x
1418;250;200;69;Province_1418;x
1419;75;200;149;Province_1419;x
1420;220;200;69;Province_1420;x
1421;253;152;85;Province_1421;x
1422;126;216;85;Province_1422;x
1423;223;200;69;Province_1423;x
1424;224;121;69;Province_1424;x
1425;113;233;85;Province_1425;x
1426;242;185;85;Province_1426;x
1427;83;201;165;Province_1427;x
1428;212;217;69;Province_1428;x
1429;229;153;69;Province_1429;x
1430;134;233;85;Province_1430;x
1431;199;217;85;Province_1431;x
1432;232;89;85;Province_1432;x
1433;217;217;85;Province_1433;x
1434;202;169;85;Province_1434;x
1435;139;233;85;Province_1435;x
1436;236;217;85;Province_1436;x
1437;237;137;85;Province_1437;x
1438;142;233;101;Province_1438;x
1439;223;201;101;Province_1439;x
1440;96;138;117;Province_1440;x
1441;145;218;85;Province_1441;x
1442;226;170;85;Province_1442;x
1443;51;170;101;Province_1443;x
1444;212;234;37;Province_1444;x
1445;229;106;85;Province_1445;x
1446;70;170;101;Province_1446;x
1447;215;186;37;Province_1447;x
1448;104;154;133;Province_1448;x
1449;153;234;101;Province_1449;x
1450;234;154;53;Province_1450;x
1451;75;170;101;Province_1451;x
1452;220;218;53;Province_1452;x
1453;237;90;53;Province_1453;x
1454;174;234;53;Province_1454;x
1455;239;154;53;Province_1455;x
1456;64;187;117;Province_1456;x
1457;161;235;53;Province_1457;x
1458;226;123;53;Province_1458;x
1459;67;187;117;Province_1459;x
1460;228;187;53;Province_1460;x
1461;117;171;133;Province_1461;x
1462;166;251;53;Province_1462;x
1463;231;171;53;Province_1463;x
1464;88;187;117;Province_1464;x
1465;233;219;69;Province_1465;x
1466;234;107;69;Province_1466;x
1467;187;251;69;Province_1467;x
1468;236;171;69;Province_1468;x
1469;141;171;149;Province_1469;x
1470;190;187;69;Province_1470;x
1471;239;139;69;Province_1471;x
1472;80;204;53;Province_1472;x
1473;241;204;69;Province_1473;x
1474;66;172;149;Province_1474;x
1475;179;188;69;Province_1475;x
1476;228;188;69;Province_1476;x
1477;101;204;69;Province_1477;x
1478;182;188;69;Province_1478;x
1479;231;124;69;Province_1479;x
1480;104;204;69;Province_1480;x
1481;249;188;85;Province_1481;x
1482;74;188;165;Province_1482;x
1483;203;204;85;Province_1483;x
1484;236;156;85;Province_1484;x
1485;109;204;69;Province_1485;x
1486;206;220;85;Province_1486;x
1487;239;92;85;Province_1487;x
1488;192;205;85;Province_1488;x
1489;193;173;85;Province_1489;x
1490;98;221;85;Province_1490;x
1491;195;205;85;Province_1491;x
1492;228;141;85;Province_1492;x
1493;117;221;85;Province_1493;x
1494;214;205;85;Province_1494;x
1495;87;205;165;Province_1495;x
1496;200;205;101;Province_1496;x
1497;233;173;101;Province_1497;x
1498;122;221;85;Province_1498;x
1499;219;237;101;Province_1499;x
1500;236;109;53;Province_1500;x
1501;125;221;85;Province_1501;x
1502;222;173;37;Province_1502;x
1503;95;205;117;Province_1503;x
1504;208;222;53;Province_1504;x
1505;225;142;53;Province_1505;x
1506;114;238;101;Province_1506;x
1507;211;206;37;Province_1507;x
1508;100;222;133;Province_1508;x
1509;213;222;53;Province_1509;x
1510;230;158;53;Province_1510;x
1511;135;238;101;Province_1511;x
1512;216;222;53;Province_1512;x
1513;233;126;53;Province_1513;x
1514;138;238;101;Province_1514;x
1515;235;190;53;Province_1515;x
1516;108;222;133;Province_1516;x
1517;237;238;69;Province_1517;x
1518;238;158;69;Province_1518;x
1519;143;238;101;Province_1519;x
1520;224;223;53;Province_1520;x
1521;225;95;69;Province_1521;x
1522;146;239;69;Province_1522;x
1523;227;175;53;Province_1523;x
1524;68;175;117;Province_1524;x
1525;149;239;69;Province_1525;x
1526;230;143;69;Province_1526;x
1527;71;175;117;Province_1527;x
1528;248;207;69;Province_1528;x
1529;121;159;149;Province_1529;x
1530;170;255;85;Province_1530;x
1531;235;175;85;Province_1531;x
1532;76;175;117;Province_1532;x
1533;173;255;85;Province_1533;x
1534;238;111;85;Province_1534;x
1535;79;175;117;Province_1535;x
1536;240;176;70;Province_1536;x
1537;113;144;150;Province_1537;x
1538;162;240;86;Province_1538;x
1539;227;144;86;Province_1539;x
1540;84;176;54;Province_1540;x
1541;197;208;86;Province_1541;x
1542;230;80;86;Province_1542;x
1543;167;176;86;Province_1543;x
1544;200;144;86;Province_1544;x
1545;89;176;70;Province_1545;x
1546;186;176;102;Province_1546;x
1547;235;112;102;Province_1547;x
1548;92;176;70;Province_1548;x
1549;221;176;86;Province_1549;x
1550;78;160;166;Province_1550;x
1551;191;176;54;Province_1551;x
1552;224;161;54;Province_1552;x
1553;81;193;70;Province_1553;x
1554;210;209;86;Province_1554;x
1555;227;97;54;Province_1555;x
1556;180;193;54;Province_1556;x
1557;213;161;102;Province_1557;x
1558;70;177;182;Province_1558;x
1559;183;193;54;Province_1559;x
1560;232;129;54;Province_1560;x
1561;105;193;86;Province_1561;x
1562;218;193;38;Province_1562;x
1563;91;177;118;Province_1563;x
1564;204;193;70;Province_1564;x
1565;237;145;38;Province_1565;x
1566;110;193;86;Province_1566;x
1567;207;193;70;Province_1567;x
1568;224;114;70;Province_1568;x
1569;97;210;86;Province_1569;x
1570;226;178;54;Province_1570;x
1571;83;178;134;Province_1571;x
1572;196;210;70;Province_1572;x
1573;229;146;70;Province_1573;x
1574;118;210;86;Province_1574;x
1575;231;210;54;Province_1575;x
1576;232;82;70;Province_1576;x
1577;201;210;70;Province_1577;x
1578;234;162;54;Province_1578;x
1579;123;210;102;Province_1579;x
1580;220;210;86;Province_1580;x
1581;237;130;86;Province_1581;x
1582;126;210;102;Province_1582;x
1583;255;194;54;Province_1583;x
1584;96;195;150;Province_1584;x
1585;209;227;86;Province_1585;x
1586;226;163;86;Province_1586;x
1587;115;227;102;Province_1587;x
1588;244;227;70;Province_1588;x
1589;229;99;86;Province_1589;x
1590;134;227;102;Province_1590;x
1591;247;163;70;Province_1591;x
1592;120;211;150;Province_1592;x
1593;217;227;86;Province_1593;x
1594;234;147;86;Province_1594;x
1595;139;227;118;Province_1595;x
1596;204;195;70;Province_1596;x
1597;237;83;102;Province_1597;x
1598;238;227;102;Province_1598;x
1599;207;147;70;Province_1599;x
1600;48;164;118;Province_1600;x
1601;145;244;54;Province_1601;x
1602;226;116;54;Province_1602;x
1603;51;164;118;Province_1603;x
1604;212;180;86;Province_1604;x
1605;117;148;166;Province_1605;x
1606;150;244;54;Province_1606;x
1607;231;164;54;Province_1607;x
1608;72;164;134;Province_1608;x
1609;217;212;86;Province_1609;x
1610;234;84;54;Province_1610;x
1611;171;180;54;Province_1611;x
1612;220;164;86;Province_1612;x
1613;61;148;166;Province_1613;x
1614;174;180;70;Province_1614;x
1615;239;132;70;Province_1615;x
1616;64;181;70;Province_1616;x
1617;209;197;102;Province_1617;x
1618;66;149;182;Province_1618;x
1619;163;181;70;Province_1619;x
1620;228;181;70;Province_1620;x
1621;85;181;70;Province_1621;x
1622;166;197;70;Province_1622;x
1623;231;101;70;Province_1623;x
1624;88;181;70;Province_1624;x
1625;233;181;38;Province_1625;x
1626;74;165;118;Province_1626;x
1627;187;197;70;Province_1627;x
1628;236;149;70;Province_1628;x
1629;93;181;70;Province_1629;x
1630;238;213;54;Province_1630;x
1631;239;85;86;Province_1631;x
1632;176;198;86;Province_1632;x
1633;225;166;54;Province_1633;x
1634;82;198;86;Province_1634;x
1635;179;198;86;Province_1635;x
1636;228;118;86;Province_1636;x
1637;101;198;86;Province_1637;x
1638;246;198;54;Province_1638;x
1639;87;182;134;Province_1639;x
1640;184;214;86;Province_1640;x
1641;233;166;86;Province_1641;x
1642;106;198;86;Province_1642;x
1643;251;230;54;Province_1643;x
1644;236;102;86;Province_1644;x
1645;205;214;86;Province_1645;x
1646;254;166;70;Province_1646;x
1647;111;182;150;Province_1647;x
1648;192;215;102;Province_1648;x
1649;225;135;102;Province_1649;x
1650;98;215;102;Province_1650;x
1651;195;199;70;Province_1651;x
1652;100;199;150;Province_1652;x
1653;197;215;54;Province_1653;x
1654;198;151;70;Province_1654;x
1655;119;215;102;Province_1655;x
1656;200;231;54;Province_1656;x
1657;233;119;54;Province_1657;x
1658;122;215;102;Province_1658;x
1659;219;183;70;Province_1659;x
1660;108;199;166;Province_1660;x
1661;221;231;54;Province_1661;x
1662;238;151;54;Province_1662;x
1663;127;215;118;Province_1663;x
1664;208;216;86;Province_1664;x
1665;225;88;70;Province_1665;x
1666;210;232;70;Province_1666;x
1667;211;168;86;Province_1667;x
1668;132;232;118;Province_1668;x
1669;213;232;70;Province_1669;x
1670;230;136;70;Province_1670;x
1671;135;232;118;Province_1671;x
1672;216;200;86;Province_1672;x
1673;121;216;166;Province_1673;x
1674;234;248;70;Province_1674;x
1675;235;168;70;Province_1675;x
1676;140;232;118;Province_1676;x
1677;237;232;102;Province_1677;x
1678;238;104;70;Province_1678;x
1679;143;232;134;Province_1679;x
1680;224;185;38;Province_1680;x
1681;49;137;118;Province_1681;x
1682;146;185;86;Province_1682;x
1683;227;153;86;Province_1683;x
1684;68;169;70;Province_1684;x
1685;229;217;38;Province_1685;x
1686;230;89;86;Province_1686;x
1687;151;185;86;Province_1687;x
1688;232;153;54;Province_1688;x
1689;73;169;70;Province_1689;x
1690;170;185;86;Province_1690;x
1691;235;121;86;Province_1691;x
1692;76;169;70;Province_1692;x
1693;253;185;54;Province_1693;x
1694;78;153;134;Province_1694;x
1695;175;201;86;Province_1695;x
1696;224;170;102;Province_1696;x
1697;65;186;70;Province_1697;x
1698;242;218;54;Province_1698;x
1699;227;106;102;Province_1699;x
1700;164;202;54;Province_1700;x
1701;245;170;54;Province_1701;x
1702;86;170;134;Province_1702;x
1703;167;202;54;Province_1703;x
1704;232;138;54;Province_1704;x
1705;89;186;86;Province_1705;x
1706;202;202;70;Province_1706;x
1707;91;170;150;Province_1707;x
1708;188;218;54;Province_1708;x
1709;237;186;54;Province_1709;x
1710;94;186;86;Province_1710;x
1711;191;218;54;Province_1711;x
1712;224;123;54;Province_1712;x
1713;81;203;86;Province_1713;x
1714;210;187;70;Province_1714;x
1715;83;171;150;Province_1715;x
1716;180;219;70;Province_1716;x
1717;229;155;70;Province_1717;x
1718;102;203;102;Province_1718;x
1719;215;219;70;Province_1719;x
1720;232;91;70;Province_1720;x
1721;185;219;70;Province_1721;x
1722;218;171;86;Province_1722;x
1723;107;203;102;Province_1723;x
1724;204;235;70;Province_1724;x
1725;237;139;70;Province_1725;x
1726;110;203;102;Province_1726;x
1727;223;203;86;Province_1727;x
1728;96;188;166;Province_1728;x
1729;193;236;70;Province_1729;x
1730;226;172;86;Province_1730;x
1731;99;220;102;Province_1731;x
1732;228;236;86;Province_1732;x
1733;229;108;86;Province_1733;x
1734;118;220;118;Province_1734;x
1735;231;172;86;Province_1735;x
1736;120;204;182;Province_1736;x
1737;201;236;86;Province_1737;x
1738;234;156;86;Province_1738;x
1739;123;220;118;Province_1739;x
1740;236;204;38;Province_1740;x
1741;125;204;118;Province_1741;x
1742;222;252;86;Province_1742;x
1743;239;156;38;Province_1743;x
1744;112;237;118;Province_1744;x
1745;209;253;86;Province_1745;x
1746;226;125;102;Province_1746;x
1747;115;237;118;Province_1747;x
1748;244;189;54;Province_1748;x
1749;133;221;134;Province_1749;x
1750;214;189;54;Province_1750;x
1751;231;157;54;Province_1751;x
1752;136;237;54;Province_1752;x
1753;249;221;54;Province_1753;x
1754;234;93;54;Province_1754;x
1755;235;189;54;Province_1755;x
1756;252;173;54;Province_1756;x
1757;141;237;70;Province_1757;x
1758;238;189;54;Province_1758;x
1759;239;141;54;Province_1759;x
1760;48;174;70;Province_1760;x
1761;193;206;54;Province_1761;x
